,property_type,state,region,lat,lon,area_m2,price_brl
9477,house,Santa Catarina,South,-27.424585,-48.431267,142,429194.89
9478,apartment,Santa Catarina,South,-27.012741,-48.616337,75,279475.72
9479,house,Santa Catarina,South,-28.13177442,-48.64666147,110,1514393
9480,apartment,Santa Catarina,South,-27.584118,-48.499092,,484590.97
9481,house,Santa Catarina,South,-27.445972,-48.403809,97,264503.81
9482,apartment,Santa Catarina,South,-26.946136,-48.630657,111,1625949.99
9483,apartment,Santa Catarina,South,-26.985996,-48.636383,128,836430.98
9484,apartment,Santa Catarina,South,-26.985996,-48.636383,176,1097940.43
9485,house,Santa Catarina,South,-26.07067076,-48.61411474,120,300859.38
9486,house,Santa Catarina,South,-27.4825667,-48.4051735,108,272590.73
9487,apartment,Santa Catarina,South,-27.5748856,-48.5372174,101,463404.24
9488,apartment,Santa Catarina,South,-27.106749,-48.628864,129,706716.72
9489,apartment,Santa Catarina,South,-27.42398608,-48.40688621,103,535085.5
9490,apartment,Santa Catarina,South,-27.583233,-48.49622,96,928258.73
9491,apartment,Santa Catarina,South,-26.985996,-48.636383,94,598876.59
9492,apartment,Santa Catarina,South,-27.591196,-48.493793,91,748595.73
9493,apartment,Santa Catarina,South,-27.007624,-48.653748,65,259513.19
9494,apartment,Santa Catarina,South,-27.445972,-48.403809,95,449157.45
9495,apartment,Santa Catarina,South,-26.985996,-48.636383,80,529007.65
9496,apartment,Santa Catarina,South,-27.004595,-48.655613,69,299438.28
9497,apartment,Santa Catarina,South,-26.754795,-48.729183,121,650886.12
9498,apartment,Santa Catarina,South,-27.445972,-48.403809,86,317404.59
9499,apartment,Santa Catarina,South,-26.966631,-48.636383,128,1442294.51
9500,apartment,Santa Catarina,South,-26.80398,-48.648914,71,252398.8
9501,apartment,Santa Catarina,South,-27.010326,-48.647366,73,349344.66
9502,apartment,Santa Catarina,South,-26.985996,-48.636383,153,848408.53
9503,apartment,Santa Catarina,South,-26.985996,-48.636383,103,668745.53
9504,house,Santa Catarina,South,-27.508335,-48.648739,198,444166.8
9505,apartment,Santa Catarina,South,-27.106749,-48.628864,185,1497191.5
9506,house,Santa Catarina,South,-26.985996,-48.636383,180,565373.37
9507,house,Santa Catarina,South,-26.754795,-48.729183,167,373550.26
9508,apartment,Santa Catarina,South,-27.748068,-48.627838,,1593011.77
9509,apartment,Santa Catarina,South,-27.106749,-48.628864,134,1197753.22
9510,apartment,Santa Catarina,South,-27.012741,-48.616337,78,269494.46
9511,apartment,Santa Catarina,South,-26.985996,-48.636383,65,394260.42
9512,house,Santa Catarina,South,-26.97504,-48.646408,210,1347472.36
9513,apartment,Santa Catarina,South,-27.064003,-48.699066,80,319400.84
9514,apartment,Santa Catarina,South,-26.985996,-48.636383,,748595.73
9515,apartment,Santa Catarina,South,-26.985996,-48.636383,143,1097940.43
9516,house,Santa Catarina,South,-27.4751612,-48.4180263,160,383646.22
9517,apartment,Santa Catarina,South,-26.985996,-48.636383,117,778539.59
9518,apartment,Santa Catarina,South,-27.748068,-48.627838,,380885.51
9519,apartment,Santa Catarina,South,-27.4291484,-48.3998265,110,349344.66
9520,apartment,Santa Catarina,South,-27.106749,-48.628864,190,737004.58
9521,house,Santa Catarina,South,-27.064003,-48.699066,100,319400.84
9522,apartment,Santa Catarina,South,-26.985996,-48.636383,112,978165.11
9523,apartment,Santa Catarina,South,-26.921036,-48.653305,88,617841.03
9524,apartment,Santa Catarina,South,-26.985996,-48.636383,180,593885.94
9525,apartment,Santa Catarina,South,-27.160427,-48.50872,79,449157.45
9526,apartment,Santa Catarina,South,-26.903387,-48.676495,66,441979.89
9527,apartment,Santa Catarina,South,-27.423368,-48.404705,103,648782.97
9528,apartment,Santa Catarina,South,-26.97504,-48.646408,,404241.69
9529,apartment,Santa Catarina,South,-26.97504,-48.646408,70,449157.45
9530,house,Santa Catarina,South,-27.7096338,-48.6544774,154,279475.72
9531,apartment,Santa Catarina,South,-26.985996,-48.636383,139,848408.53
9532,apartment,Santa Catarina,South,-26.985996,-48.636383,93,718651.91
9533,house,Santa Catarina,South,-27.4505923,-48.4635636,90,323070.49
9534,apartment,Santa Catarina,South,-27.445972,-48.403809,,706716.72
9535,apartment,Santa Catarina,South,-26.985996,-48.636383,132,797503.99
9536,apartment,Santa Catarina,South,-26.985996,-48.636383,,529007.65
9537,apartment,Santa Catarina,South,-26.985996,-48.636383,,1347472.36
9538,apartment,Santa Catarina,South,-26.985996,-48.636383,,1646910.68
9539,apartment,Santa Catarina,South,-26.985996,-48.636383,137,1497191.5
9540,apartment,Santa Catarina,South,-27.589666,-48.597107,138,424729.26
9541,apartment,Santa Catarina,South,-26.903387,-48.676495,66,439176.16
9542,apartment,Santa Catarina,South,-26.985996,-48.636383,128,1329996.14
9543,apartment,Santa Catarina,South,-26.985996,-48.636383,98,354367.96
9544,apartment,Santa Catarina,South,-26.985996,-48.636383,121,1040049.03
9545,apartment,Santa Catarina,South,-27.106749,-48.628864,81,444221.95
9546,apartment,Santa Catarina,South,-26.985996,-48.636383,90,598876.59
9547,apartment,Santa Catarina,South,-27.106749,-48.628864,,960125.16
9548,apartment,Santa Catarina,South,-26.985996,-48.636383,161,1397378.74
9549,apartment,Santa Catarina,South,-26.985996,-48.636383,149,1587023
9550,apartment,Santa Catarina,South,-27.588425,-48.546654,145,1058015.34
9551,house,Santa Catarina,South,-28.12330054,-48.65939029,100,247350.84
9552,apartment,Santa Catarina,South,-26.985996,-48.636383,135,1197753.22
9553,apartment,Santa Catarina,South,-26.985996,-48.636383,148,1646871.75
9554,house,Santa Catarina,South,-26.754795,-48.729183,80,249531.9
9555,apartment,Santa Catarina,South,-26.80398,-48.648914,73,300909.89
9556,apartment,Santa Catarina,South,-26.97504,-48.646408,163,888333.61
9557,apartment,Santa Catarina,South,-26.985996,-48.636383,125,987148.28
9558,apartment,Santa Catarina,South,-27.160427,-48.50872,149,766512.15
9559,apartment,Santa Catarina,South,-27.13394036,-48.60501326,88,346291.18
9560,apartment,Santa Catarina,South,-26.985996,-48.636383,121,648782.97
9561,apartment,Santa Catarina,South,-27.748068,-48.627838,99,475108.75
9562,house,Santa Catarina,South,-27.4467887,-48.3968033,105,349344.66
9563,apartment,Santa Catarina,South,-27.748068,-48.627838,92,498065.71
9564,apartment,Santa Catarina,South,-27.018064,-48.583778,114,888855.65
9565,house,Santa Catarina,South,-28.16266699,-48.67222431,95,383646.22
9566,apartment,Santa Catarina,South,-26.985996,-48.636383,128,1097940.43
9567,apartment,Santa Catarina,South,-26.985996,-48.636383,79,598876.59
9568,apartment,Santa Catarina,South,-26.985996,-48.636383,130,1212725.13
9569,apartment,Santa Catarina,South,-26.966631,-48.636383,127,1597004.3
9570,apartment,Santa Catarina,South,-27.427469,-48.40535,,592987.65
9571,apartment,Santa Catarina,South,-26.985996,-48.636383,53,294447.66
9572,house,Santa Catarina,South,-27.424585,-48.431267,122,519026.39
9573,apartment,Santa Catarina,South,-27.106749,-48.628864,112,563942.12
9574,apartment,Santa Catarina,South,-26.985996,-48.636383,134,1292575.33
9575,apartment,Santa Catarina,South,-27.440269,-48.501221,107,1555781.6
9576,apartment,Santa Catarina,South,-26.903387,-48.676495,81,339363.39
9577,apartment,Santa Catarina,South,-26.966631,-48.636383,250,1377416.18
9578,apartment,Santa Catarina,South,-26.985996,-48.636383,137,1097940.43
9579,apartment,Santa Catarina,South,-26.929674,-48.641396,124,1197753.22
9580,apartment,Santa Catarina,South,-26.903387,-48.676495,61,369307.22
9581,house,Santa Catarina,South,-27.00098,-48.6318,150,628820.41
9582,apartment,Santa Catarina,South,-27.594744,-48.541233,194,1168006.02
9583,apartment,Santa Catarina,South,-26.985996,-48.636383,129,1387397.48
9584,apartment,Santa Catarina,South,-28.777613,-49.263866,80,378989.06
9585,apartment,Santa Catarina,South,-28.777613,-49.263866,159,400225.24
9586,apartment,Santa Catarina,South,-26.985996,-48.636383,90,778539.59
9587,apartment,Santa Catarina,South,-26.913816,-48.654781,134,540985.19
9588,apartment,Santa Catarina,South,-26.985996,-48.636383,95,788520.85
9589,apartment,Santa Catarina,South,-26.913618,-48.677673,80,306425.17
9590,apartment,Santa Catarina,South,-27.44408002,-48.37745654,212,869659.35
9591,apartment,Santa Catarina,South,-27.4295612,-48.4698245,111,713020.65
9592,apartment,Santa Catarina,South,-26.985996,-48.636383,130,1597004.3
9593,apartment,Santa Catarina,South,-26.985996,-48.636383,78,848408.53
9594,apartment,Santa Catarina,South,-27.106749,-48.628864,210,1370241.98
9595,apartment,Santa Catarina,South,-27.748068,-48.627838,80,553960.86
9596,apartment,Santa Catarina,South,-28.681131,-49.371178,195,501799.69
9597,house,Santa Catarina,South,-26.80398,-48.648914,113,282686.67
9598,apartment,Santa Catarina,South,-27.176991,-48.608822,135,548970.21
9599,apartment,Santa Catarina,South,-26.966631,-48.636383,67,389269.77
9600,apartment,Santa Catarina,South,-26.985996,-48.636383,87,529007.65
9601,apartment,Santa Catarina,South,-26.985996,-48.636383,86,628820.41
9602,apartment,Santa Catarina,South,-27.590643,-48.511452,85,848408.53
9603,apartment,Santa Catarina,South,-27.440269,-48.501221,61,888443.9
9604,apartment,Santa Catarina,South,-27.012741,-48.616337,65,244541.25
9605,apartment,Santa Catarina,South,-26.966631,-48.636383,145,1332984.53
9606,apartment,Santa Catarina,South,-26.985996,-48.636383,,659944.74
9607,house,Santa Catarina,South,-27.45204289,-48.38195926,,259513.19
9608,apartment,Santa Catarina,South,-26.9984268,-48.6322743,121,1107526.09
9609,apartment,Santa Catarina,South,-26.985996,-48.636383,65,489082.54
9610,apartment,Santa Catarina,South,-26.9863212,-48.638058,80,555277.43
9611,apartment,Santa Catarina,South,-26.985996,-48.636383,160,1497191.5
9612,apartment,Santa Catarina,South,-26.985996,-48.636383,150,833436.61
9613,house,Santa Catarina,South,-27.445972,-48.403809,160,648782.97
9614,apartment,Santa Catarina,South,-26.985996,-48.636383,102,748595.73
9615,apartment,Santa Catarina,South,-26.985996,-48.636383,220,1397378.74
9616,apartment,Santa Catarina,South,-26.966631,-48.636383,107,938240.02
9617,house,Santa Catarina,South,-27.445972,-48.403809,230,1597004.3
9618,house,Santa Catarina,South,-26.3044084,-48.8463832,240,454317.88
9619,apartment,Santa Catarina,South,-27.106749,-48.628864,150,988146.4
9620,apartment,Santa Catarina,South,-27.606277,-48.638115,79,473500.2
9621,apartment,Santa Catarina,South,-26.985996,-48.636383,128,888333.61
9622,apartment,Santa Catarina,South,-27.432299,-48.422832,59,249531.9
9623,apartment,Santa Catarina,South,-26.985996,-48.636383,75,479101.27
9624,apartment,Santa Catarina,South,-26.985996,-48.636383,130,1307547.24
9625,apartment,Santa Catarina,South,-27.767431,-48.631371,106,491136.71
9626,apartment,Santa Catarina,South,-27.6035735,-48.5015708,83,494701.71
9627,apartment,Santa Catarina,South,-26.985996,-48.636383,70,519026.39
9628,apartment,Santa Catarina,South,-26.985996,-48.636383,,888333.61
9629,apartment,Santa Catarina,South,-27.5861331,-48.497241,201,1393241.58
9630,apartment,Santa Catarina,South,-26.754795,-48.729183,82,424030.02
9631,apartment,Santa Catarina,South,-27.4021382,-48.4151698,150,656236.96
9632,apartment,Santa Catarina,South,-26.80398,-48.648914,76,353358.36
9633,apartment,Santa Catarina,South,-27.007624,-48.653748,65,264503.81
9634,apartment,Santa Catarina,South,-26.903387,-48.676495,61,380286.63
9635,apartment,Santa Catarina,South,-26.985996,-48.636383,130,1497191.5
9636,apartment,Santa Catarina,South,-26.985996,-48.636383,,1342481.71
9637,apartment,Santa Catarina,South,-26.985996,-48.636383,128,848408.53
9638,apartment,Santa Catarina,South,-27.106749,-48.628864,140,706716.72
9639,apartment,Santa Catarina,South,-26.985996,-48.636383,129,924515.76
9640,apartment,Santa Catarina,South,-27.106749,-48.628864,123,848408.53
9641,apartment,Santa Catarina,South,-26.985996,-48.636383,78,848408.53
9642,apartment,Santa Catarina,South,-26.985996,-48.636383,100,761474.7
9643,apartment,Santa Catarina,South,-28.487606,-48.839741,135,444332.49
9644,apartment,Santa Catarina,South,-26.912107,-48.673893,147,798502.15
9645,apartment,Santa Catarina,South,-27.106749,-48.628864,121,580517.3
9646,house,Santa Catarina,South,-26.966631,-48.636383,230,948221.29
9647,apartment,Santa Catarina,South,-26.985996,-48.636383,119,983155.76
9648,apartment,Santa Catarina,South,-26.9987368,-48.6313699,66,449157.45
9649,apartment,Santa Catarina,South,-26.985996,-48.636383,88,568932.77
9650,apartment,Santa Catarina,South,-27.5436761,-48.500374,205,807676.27
9651,apartment,Santa Catarina,South,-27.018064,-48.583778,115,778539.59
9652,apartment,Santa Catarina,South,-27.003859,-48.65192,55,269494.46
9653,house,Santa Catarina,South,-26.995173,-48.645153,130,479101.27
9654,apartment,Santa Catarina,South,-26.754795,-48.729183,121,612024.76
9655,apartment,Santa Catarina,South,-27.1313308,-48.6011068,103,648782.97
9656,apartment,Santa Catarina,South,-26.985996,-48.636383,170,1297565.98
9657,house,Santa Catarina,South,-26.966631,-48.636383,171,748595.73
9658,apartment,Santa Catarina,South,-28.68222,-49.378399,,294043.39
9659,apartment,Santa Catarina,South,-26.985996,-48.636383,65,349344.66
9660,apartment,Santa Catarina,South,-26.966631,-48.636383,105,678726.79
9661,apartment,Santa Catarina,South,-27.643709,-48.676495,,290455.14
9662,apartment,Santa Catarina,South,-26.985996,-48.636383,100,548970.21
9663,apartment,Santa Catarina,South,-26.754795,-48.729183,99,418982.05
9664,apartment,Santa Catarina,South,-26.985996,-48.636383,128,793511.5
9665,house,Santa Catarina,South,-27.4560658,-48.3956158,120,479557.78
9666,apartment,Santa Catarina,South,-26.985996,-48.636383,129,1087959.16
9667,apartment,Santa Catarina,South,-27.594538,-48.548717,,688708.09
9668,apartment,Santa Catarina,South,-27.614546,-48.592545,98,499063.83
9669,house,Santa Catarina,South,-27.4825667,-48.4051735,157,524989.57
9670,house,Santa Catarina,South,-26.966631,-48.636383,,628820.41
9671,house,Santa Catarina,South,-26.997,-48.64024,120,688708.09
9672,apartment,Santa Catarina,South,-26.985996,-48.636383,98,588895.33
9673,apartment,Santa Catarina,South,-26.966631,-48.636383,117,948221.29
9674,apartment,Santa Catarina,South,-26.985996,-48.636383,134,1397378.74
9675,apartment,Santa Catarina,South,-26.929674,-48.641396,98,826453.88
9676,apartment,Santa Catarina,South,-28.683505,-49.3495587,132,465707.39
9677,apartment,Santa Catarina,South,-27.767431,-48.631371,65,259773.91
9678,house,Santa Catarina,South,-27.160427,-48.50872,,648782.97
9679,apartment,Santa Catarina,South,-27.0376382,-48.6377105,75,434185.54
9680,house,Santa Catarina,South,-28.831429,-49.235195,220,517842.59
9681,apartment,Santa Catarina,South,-27.106749,-48.628864,142,878347.93
9682,apartment,Santa Catarina,South,-26.97504,-48.646408,78,399251.07
9683,house,Santa Catarina,South,-27.445972,-48.403809,147,298440.15
9684,apartment,Santa Catarina,South,-26.985996,-48.636383,,1197753.22
9685,apartment,Santa Catarina,South,-26.985996,-48.636383,119,842419.76
9686,apartment,Santa Catarina,South,-26.924547,-48.681507,86,379631.85
9687,apartment,Santa Catarina,South,-26.985996,-48.636383,115,748595.73
9688,apartment,Santa Catarina,South,-27.018064,-48.583778,74,289457.01
9689,apartment,Santa Catarina,South,-27.584118,-48.499092,80,456643.39
9690,house,Santa Catarina,South,-27.058184,-48.632183,,349344.66
9691,apartment,Santa Catarina,South,-26.985996,-48.636383,78,479101.27
9692,apartment,Santa Catarina,South,-26.985996,-48.636383,105,279475.72
9693,house,Santa Catarina,South,-27.767038,-48.527477,112,469120.01
9694,apartment,Santa Catarina,South,-27.4322575,-48.4582115,170,1110554.87
9695,house,Santa Catarina,South,-27.160427,-48.50872,95,399251.07
9696,apartment,Santa Catarina,South,-27.106749,-48.628864,185,1227697.04
9697,apartment,Santa Catarina,South,-27.748068,-48.627838,80,427198.65
9698,apartment,Santa Catarina,South,-27.767431,-48.631371,80,457142.47
9699,apartment,Santa Catarina,South,-26.985996,-48.636383,136,888333.61
9700,apartment,Santa Catarina,South,-27.429382,-48.461366,150,504797.64
9701,apartment,Santa Catarina,South,-26.985996,-48.636383,70,379288.51
9702,house,Santa Catarina,South,-27.4250134,-48.4044478,142,656236.96
9703,apartment,Santa Catarina,South,-26.985996,-48.636383,190,948221.29
9704,house,Santa Catarina,South,-27.160427,-48.50872,,548970.21
9705,apartment,Santa Catarina,South,-27.597898,-48.5802,72,244415.96
9706,apartment,Santa Catarina,South,-26.911926,-48.668087,159,499063.83
9707,apartment,Santa Catarina,South,-28.683505,-49.3495587,135,390158.12
9708,apartment,Santa Catarina,South,-26.946136,-48.630657,110,783530.2
9709,apartment,Santa Catarina,South,-27.13776556,-48.59653449,150,999499.39
9710,apartment,Santa Catarina,South,-26.985996,-48.636383,115,668745.53
9711,apartment,Santa Catarina,South,-26.985996,-48.636383,212,678726.79
9712,apartment,Santa Catarina,South,-27.122061,-48.937916,118,359325.95
9713,apartment,Santa Catarina,South,-26.966631,-48.636383,100,893324.26
9714,apartment,Santa Catarina,South,-27.024578,-48.650814,65,291952.34
9715,apartment,Santa Catarina,South,-26.97504,-48.646408,67,444166.8
9716,house,Santa Catarina,South,-27.4825667,-48.4051735,126,424030.02
9717,apartment,Santa Catarina,South,-27.767431,-48.631371,84,459138.71
9718,apartment,Santa Catarina,South,-26.929674,-48.641396,53,292409.48
9719,apartment,Santa Catarina,South,-26.985996,-48.636383,,598876.59
9720,house,Santa Catarina,South,-27.706909,-48.531227,95,367411.79
9721,apartment,Santa Catarina,South,-26.985996,-48.636383,115,538988.95
9722,apartment,Santa Catarina,South,-26.985996,-48.636383,143,1272612.78
9723,house,Santa Catarina,South,-29.181389,-49.62991,107,301868.99
9724,apartment,Santa Catarina,South,-26.985996,-48.636383,160,1447285.12
9725,house,Santa Catarina,South,-27.508335,-48.648739,117,294447.66
9726,apartment,Santa Catarina,South,-27.4369422,-48.3962096,93,615853.13
9727,apartment,Santa Catarina,South,-26.966631,-48.636383,58,389269.77
9728,apartment,Santa Catarina,South,-27.106749,-48.628864,,674409.68
9729,apartment,Santa Catarina,South,-26.910597,-48.670952,67,748595.73
9730,apartment,Santa Catarina,South,-26.985996,-48.636383,115,778539.59
9731,apartment,Santa Catarina,South,-26.985996,-48.636383,,898314.91
9732,apartment,Santa Catarina,South,-27.767431,-48.631371,67,382282.88
9733,apartment,Santa Catarina,South,-27.590784,-48.498325,117,743605.12
9734,house,Santa Catarina,South,-27.445972,-48.403809,240,548970.21
9735,apartment,Santa Catarina,South,-27.6332409,-48.6558763,140,495024.42
9736,house,Santa Catarina,South,-26.914858,-48.681507,240,504797.64
9737,apartment,Santa Catarina,South,-26.985996,-48.636383,105,988146.4
9738,house,Santa Catarina,South,-26.80398,-48.648914,204,302878.6
9739,apartment,Santa Catarina,South,-26.97504,-48.646408,69,449157.45
9740,apartment,Santa Catarina,South,-26.754795,-48.729183,123,599699.62
9741,apartment,Santa Catarina,South,-26.985996,-48.636383,80,548970.21
9742,apartment,Santa Catarina,South,-26.966631,-48.636383,117,988146.4
9743,house,Santa Catarina,South,-26.754795,-48.729183,110,282686.67
9744,apartment,Santa Catarina,South,-26.921036,-48.653305,,600872.84
9745,house,Santa Catarina,South,-27.4540472,-48.411582,165,353358.36
9746,apartment,Santa Catarina,South,-26.99721,-48.633877,65,274485.1
9747,apartment,Santa Catarina,South,-26.97504,-48.646408,,548970.21
9748,apartment,Santa Catarina,South,-27.594744,-48.541233,79,759612.1
9749,house,Sergipe,Northeast,-11.076671,-37.109935,240,948221.29
9750,apartment,Sergipe,Northeast,-10.878132,-37.089664,70,244541.25
9751,house,Sergipe,Northeast,-10.960693,-37.044781,,399251.07
9752,house,Sergipe,Northeast,-11.083364,-37.135377,250,748595.73
9753,apartment,Sergipe,Northeast,-10.994089,-37.053627,91,297830.6
9754,apartment,Sergipe,Northeast,-10.970411,-37.040384,,359325.95
9755,apartment,Sergipe,Northeast,-10.909542,-37.074773,79,239550.63
9756,apartment,Sergipe,Northeast,-10.943227,-37.078938,70,284466.37
9757,apartment,Sergipe,Northeast,-10.930067,-37.067871,,399251.07
9758,apartment,Sergipe,Northeast,-10.987463,-37.055383,90,499063.83
9759,apartment,Sergipe,Northeast,-10.969537,-37.061584,72,355483.16
9760,apartment,Sergipe,Northeast,-10.943227,-37.078938,74,299438.28
9761,apartment,Sergipe,Northeast,-10.934287,-37.058238,94,578914.03
9762,apartment,Sergipe,Northeast,-10.93997,-37.063236,93,419213.6
9763,apartment,Sergipe,Northeast,-10.973813,-37.04132,96,379288.51
9764,apartment,Sergipe,Northeast,-10.922008,-37.059132,98,329382.13
9765,house,Sergipe,Northeast,-10.979468,-37.043396,,748595.73
9766,apartment,Sergipe,Northeast,-10.975309,-37.078618,66,249531.9
9767,apartment,Sergipe,Northeast,-10.935306,-37.057172,113,598876.59
9768,apartment,Sergipe,Northeast,-10.947247,-37.073082,104,439176.16
9769,apartment,Sergipe,Northeast,-10.941094,-37.070066,80,389269.77
9770,apartment,Sergipe,Northeast,-10.922068,-37.048923,111,299438.28
9771,apartment,Sergipe,Northeast,-10.971808,-37.056203,,449157.45
9772,apartment,Sergipe,Northeast,-10.972643,-37.054816,97,454148.07
9773,apartment,Sergipe,Northeast,-10.975477,-37.040992,101,449157.45
9774,apartment,Sergipe,Northeast,-10.972394,-37.041007,,299438.28
9775,apartment,Sergipe,Northeast,-10.878132,-37.089664,65,289457.01
9776,apartment,Sergipe,Northeast,-10.930067,-37.067871,71,319400.84
9777,apartment,Sergipe,Northeast,-10.971482,-37.042399,129,429194.89
9778,apartment,Sergipe,Northeast,-10.931086,-37.065456,88,369307.22
9779,apartment,Sergipe,Northeast,-10.966072,-37.054288,142,848408.53
9780,apartment,Sergipe,Northeast,-10.938775,-37.053115,,848408.53
9781,apartment,Sergipe,Northeast,-10.942191,-37.067212,100,239550.63
9782,apartment,Sergipe,Northeast,-11.108484,-37.131858,,474110.62
9783,house,Sergipe,Northeast,-10.944072,-37.089664,109,319400.84
9784,apartment,Sergipe,Northeast,-10.971885,-37.055862,80,339363.39
9785,apartment,Sergipe,Northeast,-10.99188,-37.0519,107,319400.84
9786,apartment,Sergipe,Northeast,-10.940249,-37.058333,106,459138.71
9787,apartment,Sergipe,Northeast,-10.988074,-37.053452,68,239550.63
9788,apartment,Sergipe,Northeast,-10.951932,-37.077494,,239550.63
9789,apartment,Sergipe,Northeast,-10.922378,-37.071133,75,251528.14
9790,apartment,Sergipe,Northeast,-10.961938,-37.05583,69,399251.07
9791,apartment,Sergipe,Northeast,-10.960996,-37.045532,67,239550.63
9792,apartment,Sergipe,Northeast,-10.971885,-37.055862,,339363.39
9793,apartment,Sergipe,Northeast,-10.961938,-37.05583,69,339363.39
9794,apartment,Sergipe,Northeast,-10.930678,-37.049419,200,598876.59
9795,apartment,Sergipe,Northeast,-10.940879,-37.05624,98,647784.85
9796,apartment,Sergipe,Northeast,-10.99748784,-37.06038262,108,617872.34
9797,apartment,Sergipe,Northeast,-10.930432,-37.059037,150,748595.73
9798,apartment,Sergipe,Northeast,-10.932202,-37.07357,74,359325.95
9799,apartment,Sergipe,Northeast,-10.971528,-37.054267,128,629519.12
9800,apartment,Sergipe,Northeast,-10.954843,-37.05328,110,618839.15
9801,apartment,Sergipe,Northeast,-10.942266,-37.061949,85,394260.42
9802,apartment,Sergipe,Northeast,-10.970896,-37.075746,79,319400.84
9803,house,Sergipe,Northeast,-10.947247,-37.073082,210,449157.45
9804,apartment,Sergipe,Northeast,-10.941366,-37.054672,112,678726.79
9805,apartment,Sergipe,Northeast,-10.940101,-37.058706,110,499063.83
9806,apartment,Sergipe,Northeast,-10.995659,-37.055447,169,1397378.74
9807,apartment,Sergipe,Northeast,-10.949796,-37.057286,106,623829.8
9808,apartment,Sergipe,Northeast,-10.969337,-37.038388,,329382.13
9809,apartment,Sergipe,Northeast,-10.924307,-37.069081,106,598876.59
9810,house,Sergipe,Northeast,-10.899152,-37.083513,236,548970.21
9811,apartment,Sergipe,Northeast,-10.928437,-37.08358,68,249531.9
9812,apartment,Sergipe,Northeast,-10.980333,-37.045791,118,399251.07
9813,apartment,Sergipe,Northeast,-10.94254,-37.054932,114,698689.35
9814,apartment,Sergipe,Northeast,-10.939001,-37.060479,86,359325.95
9815,apartment,Sergipe,Northeast,-10.994699,-37.05755,101,419213.6
9816,apartment,Sergipe,Northeast,-10.969337,-37.038388,100,497067.58
9817,house,Sergipe,Northeast,-11.003512,-37.091464,170,349344.66
9818,apartment,Sergipe,Northeast,-10.930173,-37.049997,159,628820.41
9819,apartment,Sergipe,Northeast,-10.942462,-37.063997,,274485.1
9820,apartment,Sergipe,Northeast,-10.969337,-37.038388,100,339363.39
9821,apartment,Sergipe,Northeast,-10.99135,-37.05534,138,902307.4
9822,apartment,Sergipe,Northeast,-10.940545,-37.053932,,1497191.5
9823,house,Sergipe,Northeast,-10.894751,-37.080276,,379288.51
9824,apartment,Sergipe,Northeast,-10.987202,-37.070699,66,239550.63
9825,apartment,Sergipe,Northeast,-10.963959,-37.056349,66,319400.84
9826,apartment,Sergipe,Northeast,-10.971528,-37.054267,107,598876.59
9827,apartment,Sergipe,Northeast,-10.936235,-37.07857,76,319400.84
9828,apartment,Sergipe,Northeast,-10.934508,-37.063484,90,249531.9
9829,apartment,Sergipe,Northeast,-10.920871,-37.057711,102,409232.33
9830,apartment,Sergipe,Northeast,-10.994393,-37.05373,90,278477.6
9831,apartment,Sergipe,Northeast,-10.941329,-37.068081,,314410.19
9832,house,São Paulo,Southeast,-23.9665609,-46.390283,220,628820.41
9833,apartment,São Paulo,Southeast,-24.0288936,-46.4755967,90,299438.28
9834,house,São Paulo,Southeast,-23.957186,-46.381199,120,394260.42
9835,apartment,São Paulo,Southeast,-23.5585999,-46.6640039,60,648782.97
9836,house,São Paulo,Southeast,-23.6688499,-46.7640305,140,449157.45
9837,apartment,São Paulo,Southeast,-23.62541,-46.738239,130,843417.88
9838,apartment,São Paulo,Southeast,-24.018347,-46.460938,85,399251.07
9839,apartment,São Paulo,Southeast,-23.608305,-46.656113,77,610854.13
9840,apartment,São Paulo,Southeast,-24.023517,-46.463858,180,718651.91
9841,house,São Paulo,Southeast,-23.9550275,-46.3480694,114,529007.65
9842,apartment,São Paulo,Southeast,-23.689417,-46.543945,106,593885.94
9843,apartment,São Paulo,Southeast,-24.010628,-46.426811,100,468452.24
9844,apartment,São Paulo,Southeast,-23.548412,-46.65942,220,1665832.31
9845,apartment,São Paulo,Southeast,-24.04179,-46.513855,166,848408.53
9846,house,São Paulo,Southeast,-23.5328098,-46.5782522,,1167809.37
9847,apartment,São Paulo,Southeast,-23.669058,-46.686203,,349344.66
9848,apartment,São Paulo,Southeast,-23.5291926,-46.6541866,69,648782.97
9849,apartment,São Paulo,Southeast,-22.911699,-47.083542,55,249531.9
9850,apartment,São Paulo,Southeast,-23.9719227,-46.3718655,75,403838.12
9851,house,São Paulo,Southeast,-23.6244163,-46.6511805,166,858156.04
9852,apartment,São Paulo,Southeast,-23.5541094,-46.5895087,56,379288.51
9853,apartment,São Paulo,Southeast,-23.46735,-46.610348,56,269494.46
9854,apartment,São Paulo,Southeast,-20.842413,-49.403404,157,943230.64
9855,apartment,São Paulo,Southeast,-23.535686,-46.705467,84,663754.88
9856,house,São Paulo,Southeast,-23.729036,-46.554054,220,678726.79
9857,apartment,São Paulo,Southeast,-23.63176,-46.730175,57,459138.71
9858,apartment,São Paulo,Southeast,-23.620607,-46.927982,74,339363.39
9859,apartment,São Paulo,Southeast,-23.4616895,-46.6157033,90,469120.01
9860,house,São Paulo,Southeast,-23.062689,-47.216518,,529007.65
9861,house,São Paulo,Southeast,-23.578012,-46.738796,230,529007.65
9862,apartment,São Paulo,Southeast,-23.989088,-46.300095,111,617841.03
